imdbID;title;year;runtime;genre;released;imdbRating;imdbVotes;country
2321249;Decoding Deepak;2012;83 min;Documentary;2014-04-08;5,6;83;USA
2321257;Dian Na Ch�;2011;;Drama;2011-11-11;5,6;18;Taiwan
2321379;Journey to Planet X;2012;76 min;Documentary, Comedy, Drama;2012-04-20;6,6;65;USA
2321405;Ma vie de courgette;2016;;Animation;;;;Switzerland, France
2321421;Mee Shivajiraje Bhosale Boltoy;2009;149 min;Drama;2009-04-03;7,6;591;India
2321502;Uncanny;2015;91 min;Drama, Sci-Fi, Thriller;;7;66;USA
2321513;Shikshanachya Aaicha Gho;2010;;Comedy;2010-01-15;6,8;132;India
2321517;The Spy;2012;108 min;Action, Drama, Thriller;2012-04-05;5,3;830;Russia
2321549;The Babadook;2014;93 min;Drama, Horror, Thriller;2014-11-28;6,9;78243;Australia, Canada
2322420;Dabbe: Bir cin vakasi;2012;119 min;Horror;2012-08-03;6,4;1970;Turkey
2322441;Fifty Shades of Grey;2015;125 min;Drama, Romance;2015-02-13;4,2;180353;USA
2322482;If You Build It;2013;85 min;Documentary;2013-04-06;6,7;101;USA
2322517;Mojave;2015;;Thriller;2015-04-18;7;173;USA
2323264;The Deflowering of Eva Van End;2012;98 min;Drama;2013-02-14;6,6;761;Netherlands
2323551;Hungry for Change;2012;89 min;Documentary;2012-03-21;7,5;2057;Australia
2323723;�nima Buenos Aires;2012;95 min;Animation;2012-05-03;6,9;48;Argentina, Spain
2324384;The Notebook;2013;112 min;Drama, War;2013-09-19;6,9;1804;Hungary, Germany, Austria, France
2324928;Alienate;2015;90 min;Drama, Horror, Sci-Fi;;;;USA
2324998;Beyonc�: Life Is But a Dream;2013;88 min;Documentary, Music;2013-02-16;6,3;1544;USA
2325002;Freezer;2014;91 min;Action, Thriller;2014-06-19;5,2;2353;USA
2325517;Almost Human;2013;80 min;Horror, Sci-Fi, Thriller;2014-09-26;4,6;1957;USA
2325518;Beneath;2013;90 min;Horror, Thriller;2013-05-03;3,8;1777;USA
2325611;Cyanide;2013;103 min;Drama, Romance;2013-04-01;6,1;121;Canada, Switzerland
2325717;Heiter bis wolkig;2012;100 min;Comedy, Drama, Romance;2012-09-06;6,8;725;Germany
2325719;Hellbound?;2012;84 min;Documentary;2012-09-21;6,2;222;Canada
2325741;In the Fog;2012;127 min;Drama, History, War;2012-11-15;6,7;1925;Germany, Netherlands, Belarus, Russia, Latvia
2325833;Liz in September;2014;100 min;Drama;2013-03-01;7,1;57;Venezuela
2325909;Open Up to Me;2013;95 min;Drama, Romance;2014-01-01;6,8;494;Finland, Sweden
2325977;Strangerland;2015;112 min;Drama, Thriller;2015-07-10;5,3;3253;Australia, Ireland
2325989;Teen Beach Movie;2013;110 min;Family, Musical;2013-07-19;5,8;5737;USA
2325993;The 12 Disasters of Christmas;2012;;Action, Sci-Fi;2012-12-08;3,6;655;Canada, USA
2326554;A Girl Walks Home Alone at Night;2014;101 min;Horror;2015-04-20;7,1;9633;USA
2326554;A Girl Walks Home Alone at Night;2014;101 min;Horror;2015-04-20;7,1;10566;USA
2326574;The Identical;2014;107 min;Drama, Music;2014-09-05;5;1761;USA
2326612;The Captive;2014;112 min;Crime, Drama, Mystery;2014-12-12;5,9;13662;Canada
2327239;Cameraman Ganga tho Rambabu;2012;;Action, Drama;2012-10-18;5,8;1520;India
2327430;Liv & Ingmar;2012;89 min;Documentary;2013-07-05;7,4;913;Norway, Sweden, UK
2327453;Offline;2012;;Drama;2012-11-14;7,1;590;Belgium
2327471;Priklyucheniya domovyonka;1986;17 min;Animation, Short, Family;;7,6;24;
2327541;The Big Ask;2013;91 min;Comedy, Drama;2014-05-20;4,8;472;USA
2327631;The Weight of the Nation;2012;;Documentary;2012-05-14;7,4;86;USA
2327888;The Batman Shootings;2012;60 min;Documentary;2012-08-23;4,7;34;UK
2328487;20 anni;2012;79 min;Documentary;2012-03-26;5,2;5;Italy
2328490;The Formula;2014;90 min;Comedy, Romance;2014-04-15;2,8;505;USA
2328503;As One;2012;127 min;Drama, Sport;2012-05-03;7,2;569;South Korea
2328505;Asura;2012;76 min;Animation, History, Horror;2012-09-29;6,7;634;Japan
2328549;Dark Touch;2013;90 min;Horror;2014-03-19;4,8;3026;France, Ireland, Sweden
2328678;The Moon and the Sun;2015;;Action, Adventure, Fantasy;;;;USA
2328745;Space Warriors;2013;93 min;Adventure, Family;2013-04-26;4,4;773;USA
2328773;The (Dead Mothers) Club;2014;75 min;Documentary;2014-05-12;7;88;USA
2328813;Trudno byt bogom;2013;177 min;Drama, Sci-Fi;2014-02-27;6,5;1513;Russia
2328819;A Long Story;2012;125 min;Drama;2012-10-12;7,7;3664;Turkey
2328922;It Felt Like Love;2013;82 min;Drama;2014-03-21;5,5;1359;USA
2330270;Hank and Asha;2013;73 min;Comedy, Romance;2013-01-19;6,3;208;USA, Czech Republic
2330322;The Conspiracy;2012;84 min;Horror, Thriller;2013-08-08;6,4;5246;Canada
2330458;America's Most Haunted;2013;85 min;Comedy, Horror;2014-01-29;4,4;212;USA
2330546;Wrestling Queens;2013;97 min;Comedy;2013-07-03;5,4;360;France
2330666;Wingman Inc.;2015;106 min;Comedy, Romance;2015-04-21;3,7;217;USA
2330866;The Thieves;2012;135 min;Action, Crime;2012-07-25;6,8;5340;South Korea
2330927;Julayi;2012;;Action, Comedy, Drama;2012-08-09;7,1;2151;India
2330933;Village People;2013;85 min;Comedy;2013-08-16;5,5;218;Finland
2331143;Like Father, Like Son;2013;121 min;Drama;2013-09-28;7,8;9755;Japan
2331169;Road to Kabul;2011;112 min;Action;2012-04-05;6,6;187;Morocco
2331880;The Fitzgerald Family Christmas;2012;99 min;Drama;2012-12-07;6,3;961;USA
2332514;The Girl from Nowhere;2012;91 min;Drama;2013-02-06;6,3;363;France
2332518;Till Luck Do Us Part;2012;104 min;Comedy;2012-10-05;5,3;1064;Brazil
2332522;Leviathan;2012;87 min;Documentary;2013-08-28;6,5;2142;France, UK, USA
2332523;After School Midnighters;2012;95 min;Animation, Comedy, Family;2012-08-25;6,1;70;Japan
2332579;Crystal Fairy & the Magical Cactus;2013;98 min;Adventure, Comedy;2014-04-24;5,8;5880;Chile
2332623;Fateful Findings;2013;100 min;Drama, Fantasy, Thriller;2014-01-14;3,4;127;USA
2332707;Blind Detective;2013;130 min;Comedy, Crime, Drama;2013-07-04;6,4;1881;Hong Kong, China
2332801;The Spirit of '45;2013;94 min;Documentary, History;2013-03-15;7;700;UK
2332801;The Spirit of '45;2013;94 min;Documentary, History;2013-03-15;7;715;UK
2332831;The Last Will and Testament of Rosalind Leigh;2012;82 min;Horror, Mystery, Thriller;2013-06-13;5,3;2992;Canada
2332865;Everybody's Got Somebody... Not Me;2012;95 min;Drama;2013-11-22;7;81;Mexico
2332881;Somewhere in Palilula;2012;145 min;Drama;2012-04-20;7,2;612;Romania
2332883;Deepsea Challenge 3D;2014;90 min;Documentary;2014-08-21;6,7;848;USA
2333408;Christmas Oranges;2012;101 min;Drama;;6,7;87;USA
2333598;7 Boxes;2012;105 min;Thriller;2014-02-07;7,2;3264;Paraguay, Spain
2333784;The Expendables 3;2014;126 min;Action, Adventure, Thriller;2014-08-15;6,1;107172;USA, France
2333804;The Zero Theorem;2013;107 min;Drama, Fantasy, Sci-Fi;2014-08-19;6,1;28696;UK, Romania, France, USA
2334593;Cas & Dylan;2013;90 min;Comedy, Drama;2015-05-01;6,7;477;Canada
2334649;Fruitvale Station;2013;85 min;Biography, Drama, Romance;2013-07-26;7,5;44650;USA
2334733;Madame Bovary;2014;118 min;Drama;2015-06-12;5,7;2072;Germany, Belgium, USA
2334779;Qissa: The Tale of a Lonely Ghost;2013;109 min;Drama, Fantasy;2014-07-10;6,5;325;Germany, France, India, Netherlands
2334841;The Marine 3: Homefront;2013;86 min;Action, Thriller;2013-03-05;4,9;2965;USA
2334873;Blue Jasmine;2013;98 min;Drama;2013-08-23;7,3;132720;USA
2334879;White House Down;2013;131 min;Action, Drama, Thriller;2013-06-28;6,4;147218;USA
2334896;The Dirties;2013;83 min;Crime, Drama;2014-06-06;6,7;2884;Canada
2335740;El rostro;2012;;Documentary;;5,3;15;Argentina
2336259;D�pression et des potes;2012;95 min;Comedy;2012-05-02;5,1;494;France
2336361;The Wild Ones;2012;130 min;Drama;2012-10-04;5,9;148;Argentina, Netherlands
2336846;She Made Them Do It;2013;90 min;Crime, Drama;2013-02-28;6,2;768;Canada
2336960;Inch'Allah;2012;102 min;Drama;2013-08-16;6,9;1799;Canada, France
2337576;Scooby-Doo! WrestleMania Mystery;2014;84 min;Animation, Family;2014-03-25;6,3;1291;USA
2337841;Bottom of the World;2015;90 min;Drama, Mystery, Thriller;;;;USA, Canada
2337981;Architecture 101;2012;118 min;Drama, Romance;2012-03-22;7,3;1552;South Korea
2338062;Cinemanovels;2013;89 min;Comedy, Drama, Romance;2013-09-06;5,2;143;Canada
2338151;PK;2014;153 min;Comedy, Drama, Romance;2014-12-19;8,3;66083;India
2338343;They Put It Out There;2011;;Comedy;2011-11-22;6,2;102;USA
2338424;Tumbledown;2015;105 min;Comedy, Music, Romance;2015-04-01;8,4;80;USA, Canada
2338846;Gold;2013;101 min;Adventure, Drama, Western;2013-08-15;6,3;630;Germany, Canada
2338864;Finsterworld;2013;91 min;Drama;2013-10-17;6,9;1101;Germany
2338874;Letters to Sofija;2013;130 min;;2013-08-30;7,4;330;UK
2339351;Aliyah;2012;88 min;Drama;2012-09-19;6,2;251;France
2339367;Ape;2012;86 min;Comedy, Drama, Fantasy;2014-02-25;5,4;216;USA
2339741;The Woman in Black 2: Angel of Death;2014;98 min;Drama, Horror, Thriller;2015-01-02;4,9;14514;UK, USA, Canada
2340650;East Side Sushi;2014;100 min;Drama;2014-11-12;8,3;41;USA
2340678;Toy Story Toons: Partysaurus Rex;2012;7 min;Animation, Short, Comedy;2012-09-14;7,7;2461;USA
2340784;The Last of the Unjust;2013;220 min;Documentary;2013-11-13;7;355;France, Austria
2341664;Come Out and Play;2012;87 min;Horror;2013-03-22;4,7;2432;Mexico
2342207;Mais qui a re-tu� Pamela Rose?;2012;90 min;Comedy;2012-12-05;5,2;864;France, Belgium, USA
2342810;Cine Holli�dy;2012;91 min;Comedy, Family, Romance;2012-09-23;6,8;606;Brazil
2343137;Spies of Warsaw;2013;120 min;Action, Adventure, Drama;2013-04-03;6,8;1375;USA, UK, Poland
2343137;Spies of Warsaw;2013;120 min;Action, Adventure, Drama;2013-04-03;6,8;1384;USA, UK, Poland
2343140;The Seven Year Hitch;2012;88 min;Comedy, Romance;2012-10-13;6;695;USA
2343158;Run & Jump;2013;106 min;Drama;2014-01-24;6,2;947;Ireland, Germany
2343266;No Place on Earth;2012;83 min;Documentary, War;2013-05-09;6,9;674;UK, Germany, USA
2343371;Amiche da morire;2013;;Comedy;2013-03-07;6,2;458;Italy
2343380;The Boy in the Mirror;2014;;Adventure, Drama, Family;2014-06-19;6,5;70;Brazil
2343417;Chhodo Kal Ki Baatein;2012;;Drama;2012-04-12;7,1;124;India
2343536;The Dead and the Living;2012;100 min;Drama;2013-05-30;5,9;70;Austria, Poland, Germany
2343549;Having You;2013;92 min;Comedy, Drama;2013-06-04;6,3;525;UK
2343585;A Patriotic Man;2013;97 min;Comedy, Drama, Sport;2013-12-04;6,3;287;Finland
2343601;Knuckleball!;2012;93 min;Documentary, Sport;2012-09-18;7;1128;USA
2343617;Heart of a Lion;2013;104 min;Drama, Romance;2013-10-18;7,1;1844;Finland, Sweden
2343621;Liar's Dice;2014;104 min;Adventure, Drama, Family;;7,1;195;India
2343713;Sexy Baby;2012;84 min;Documentary;2014-12-23;6,1;859;USA
2343793;Third Person;2013;137 min;Drama, Romance;2014-11-14;6,4;16379;Belgium, USA, France, UK, Germany
2343793;Third Person;2013;137 min;Drama, Romance;2014-11-14;6,4;16582;Belgium, USA, France, UK, Germany
2343847;Zenda;2009;118 min;Drama;2009-01-08;6,9;165;India
2344672;Kadal;2013;;Drama, Romance;2013-02-01;5,7;1012;India
2344678;Courageous;2013;150 min;Action, Comedy;2013-03-29;1,8;5448;India
2345112;Parkland;2013;93 min;Drama, History, Mystery;2013-10-02;6,3;10651;USA
2345525;Donald Glover Weirdo;2012;65 min;Comedy;2012-01-18;7,6;908;USA
2345561;Grandmaster;2012;100 min;Mystery, Thriller;2012-05-04;7;912;India
2345567;Haunter;2013;97 min;Horror, Mystery, Thriller;2013-10-17;5,9;10760;Canada, France
2345613;Leprechaun: Origins;2014;90 min;Horror;2014-08-22;3,3;2903;USA
2345721;Breaking at the Edge;2013;86 min;Horror, Thriller;2013-01-01;4,1;385;USA
2345737;The Rover;2014;103 min;Crime, Drama;2014-06-20;6,4;29603;Australia, USA
2345759;The Mummy;2017;;Action, Adventure, Fantasy;2017-03-24;;;USA
2346046;Amy Schumer: Mostly Sex Stuff;2012;;Comedy;2012-08-18;7,5;883;USA
2347134;Unforgiven;2013;135 min;Action, Crime, Drama;2013-09-13;7,1;942;Japan
2347144;Shield of Straw;2013;124 min;Thriller;2013-04-26;6,3;1506;Japan
2347411;Koch Brothers Exposed;2012;;Documentary;2012-05-08;6,5;252;USA
2347497;Silent Night;2012;94 min;Comedy, Horror, Mystery;2012-12-04;5,2;5033;Canada, USA
2347569;Frances Ha;2012;86 min;Comedy, Drama;2013-06-20;7,4;36262;USA
2348322;Open Heart;2013;;Documentary;2013-01-15;6,8;120;USA
2348394;Home Sweet Home;2013;80 min;Horror, Thriller;2013-05-14;4,8;1277;Canada, France
2349126;Muzhchina s garantiey;2012;90 min;Comedy;2012-09-27;4,2;420;Russia
2349144;Mississippi Grind;2015;108 min;Drama;2015-08-13;8;220;USA
2349460;Grace Unplugged;2013;102 min;Drama, Music;2013-10-04;6;2268;USA
2350432;Free Angela and All Political Prisoners;2012;102 min;Documentary;2013-04-05;6,7;358;USA, France
2350496;The Lunchbox;2013;104 min;Drama, Romance;2013-09-20;7,8;24827;India, France, Germany, USA
2350608;Revolution;2012;85 min;Documentary, Adventure, Family;2015-04-22;7,4;278;Canada, USA, Mexico, Micronesia, Japan, Australia, Brazil, Hong Kong, Madagascar, Papua New Guinea, South Africa
2350852;Raised by Wolves;2014;76 min;Horror;2014-08-18;3,7;212;USA
2350892;Bad Country;2014;95 min;Action, Crime, Drama;2014-04-29;5,8;5790;USA
2351310;Flu;2013;122 min;Drama, Thriller;2013-08-15;6,7;2734;South Korea
2351371;Spare Bed-Room;1969;15 min;Short;;6,1;10;Netherlands
2351524;La educaci�n prohibida;2012;121 min;Documentary;2012-08-13;7,4;271;Argentina
2352044;Nude Area;2014;80 min;Drama;2015-06-12;6,4;49;Netherlands, Poland
2352196;Thank You for Your Service;2013;;Documentary;;;;USA
2352230;The Dinner;2013;88 min;Drama, Thriller;2013-11-07;6,1;1385;Netherlands
2352394;Hai-Alarm am M�ggelsee;2013;103 min;Comedy;2013-03-14;5,9;328;Germany
2352488;Interior. Leather Bar.;2013;60 min;Drama;2013-10-03;5,2;1670;USA
2352802;Goodbye World;2013;99 min;Comedy, Drama;2014-04-04;5,5;4832;USA
2353767;1,000 Times Good Night;2013;117 min;Drama;2014-10-24;7,1;4156;Norway, Ireland, Sweden
2354103;I am Von H�fler Variation on Werther;2008;160 min;Documentary, Biography;;6,2;5;Hungary
2354141;Kotsutsubo;2012;;Horror;2012-05-26;5,1;50;Japan
2354181;Les gamins;2013;95 min;Comedy;2013-04-17;6,2;2010;France
2354196;Croczilla;2012;90 min;Action, Comedy, Horror;2012-06-08;4,1;423;China
2354205;McCullin;2012;;Documentary;2013-01-01;8,1;880;UK
2354215;The Mark of the Angels - Miserere;2013;106 min;Thriller;2013-06-26;5,6;701;France, Belgium
2354407;Teri Meri Kahaani;2012;;Comedy, Drama, Romance;2012-06-22;4,7;2835;India
2354495;The World According to Dick Cheney;2013;;Documentary;2013-01-18;7;348;USA
2355462;Cool as Hell;2013;100 min;Comedy, Horror;2013-02-19;4;80;USA
2355495;Barefoot;2014;90 min;Comedy, Drama, Romance;2014-09-04;6,6;13270;USA
2355495;Barefoot;2014;90 min;Comedy, Drama, Romance;2014-09-04;6,6;13753;USA
2355540;Cutie and the Boxer;2013;82 min;Documentary, Biography;2013-11-01;7,2;3437;USA
2355762;Christmas with Holly;2012;88 min;Drama, Family;2012-12-09;7,1;1248;USA, Canada
2355773;Paradh;2010;;Drama;2010-08-27;6,6;14;India
2355823;Sag Salim;2012;98 min;Comedy;2012-05-18;6,9;2745;Turkey
2356180;Bhaag Milkha Bhaag;2013;186 min;Biography, Drama, History;2013-07-12;8,4;32968;India
2356464;Ostwind - Zusammen sind wir frei;2013;101 min;Family;2013-03-21;6,9;469;Germany
2356500;An American Terror;2014;;;2014-07-19;5,5;153;USA
2356999;Bobcat Goldthwait: You Don't Look the Same Either.;2012;58 min;Comedy;2012-04-04;7,1;187;USA
2357003;Bound by Flesh;2012;95 min;Documentary;2012-10-19;6,4;290;USA
2357129;Jobs;2013;128 min;Biography, Drama;2013-08-16;5,9;67184;USA, Switzerland
2357291;Rio 2;2014;101 min;Animation, Adventure, Comedy;2014-04-11;6,4;50051;USA
2357377;The Berlin File;2013;120 min;Action, Drama, Thriller;2013-02-15;6,7;4024;South Korea
2357423;The Prey;2015;;Action, Horror, Thriller;2015-10-01;;;USA
2357453;Underground: The Julian Assange Story;2012;89 min;Biography, Drama;2012-10-07;6,8;1336;Australia
2357453;Underground: The Julian Assange Story;2012;89 min;Biography, Drama;2012-10-07;6,8;1345;Australia
2357461;Honey;2013;96 min;Drama;2013-05-01;6,7;1219;Italy, France
2357472;The Dust Bowl;2012;;Documentary;2012-11-18;8,1;756;USA
2357489;Zanjeer;2013;137 min;Action, Thriller;2013-09-06;3,2;1552;India
2357770;All the Wilderness;2014;85 min;Drama;2015-02-20;5,8;732;USA
2357788;Bridegroom;2013;;Documentary;2013-11-19;8,1;2746;USA
2357790;The Snow on the Pines;2012;91 min;Drama;;6,9;643;Iran
2358456;I Am Big Bird: The Caroll Spinney Story;2014;90 min;Documentary, Biography, Drama;2015-05-06;7,2;379;USA
2358592;Lucia;2013;135 min;Drama, Romance, Sci-Fi;2013-09-06;8,5;6699;India
2358891;The Great Beauty;2013;141 min;Drama;2014-03-14;7,7;45391;Italy, France
2358911;Berserk: The Golden Age Arc II - The Battle for Doldrey;2012;80 min;Animation, Action, Adventure;2012-06-23;7,9;3062;Japan
2358913;Berserk: The Golden Age Arc III - The Advent;2013;110 min;Animation, Action, Fantasy;2013-02-01;7,9;2421;Japan
2358925;Unfinished Business;2015;91 min;Comedy;2015-03-06;5,4;15137;USA
2359002;Daylight;2013;114 min;Drama, Mystery, Thriller;2013-04-11;7;2399;Netherlands
2359024;Blue Ruin;2013;90 min;Crime, Drama, Thriller;2014-07-09;7,1;32905;USA, France
2359085;Hitler's Children;2011;59 min;Documentary, History;2011-11-01;7,4;814;Israel, Germany
2359307;Squatters;2014;102 min;Drama;2014-05-13;5,7;1037;USA
2359381;Days and Nights;2013;92 min;Comedy, Drama;2014-09-26;4,8;578;USA
2359417;Two Years at Sea;2011;88 min;Documentary;2012-05-04;6,8;267;UK
2359427;Linsanity;2013;89 min;Documentary, Biography, Sport;2013-10-02;7,4;1554;USA
2359712;Family Tree;2012;10 min;Short, Drama;2012-09-20;;;Greece
2359810;Raanjhanaa;2013;140 min;Drama, Romance;2013-06-21;7,6;17955;India
2359814;Speciesism: The Movie;2013;94 min;Documentary, Comedy;2013-09-18;8,3;783;USA
2360334;Brawl;2012;92 min;Action;2012-09-27;5,6;146;Thailand
2360446;The Hooligan Factory;2014;90 min;Comedy;2014-06-13;4,8;1338;UK
2360880;Agenda: Grinding America Down;2010;93 min;Documentary;2010-09-03;7,5;92;USA
2361042;Three Sisters;2012;153 min;Documentary;2014-04-16;7,1;146;France, Hong Kong
2361184;Tapped Out;2014;105 min;Action, Drama, Sport;2014-05-27;5,3;1519;Canada
2361317;Live by Night;2017;;Crime, Drama;;;;USA
2361509;The Intern;2015;121 min;Comedy;2015-09-25;;;USA
2361602;Five Star;2014;83 min;Drama;2014-04-17;5,3;254;USA
2361700;Antarctica: A Year on Ice;2013;91 min;Documentary, Adventure, Biography;2014-11-28;7,6;1914;New Zealand
2361846;Cheatin';2013;76 min;Animation, Comedy, Drama;2014-04-23;7,3;297;USA
2362062;Parviz;2012;105 min;Drama;2012-09-23;7,3;292;Iran
2362778;Saheb Biwi Aur Gangster Returns;2013;142 min;Action, Crime, Drama;2013-03-08;6,9;2623;India
2363178;Hotell;2013;97 min;Drama;2013-10-04;6,4;1035;Sweden, Denmark
2363181;Alpha Alert;2013;84 min;Thriller;2014-06-17;4,8;899;UK, USA
2363213;Ragnarok;2013;100 min;Action, Adventure;2013-10-04;5,9;4319;Norway
2363219;Het Bombardement;2012;105 min;Drama, History, War;2012-12-20;3,8;1279;Netherlands
2363309;Night Sights;2011;89 min;Drama, Family, Sci-Fi;2011-12-31;3,1;123;USA
2363439;The Frozen;2012;95 min;Horror, Thriller;2012-10-10;4,3;1345;USA
2363449;The House Across the Street;2013;93 min;Horror, Thriller;2015-04-10;3,6;135;USA
2363471;The Summit;2012;95 min;Documentary, Adventure;2013-11-01;6,9;1897;Ireland, UK, USA
2363518;Varsity Blood;2014;87 min;Horror;2014-08-19;3,9;311;USA
2364066;Goya: Crazy Like a Genius;2002;;Documentary;2002-03-02;;;UK
2364649;El bosc;2012;;Drama, Fantasy;2012-12-14;5,4;185;Spain
2364659;The Fall of the Essex Boys;2013;87 min;Crime;2014-03-01;3,7;609;UK
2364729;A Thirsty World;2012;91 min;Documentary;2012-03-20;7,9;69;France
2364841;Runner Runner;2013;91 min;Crime, Thriller;2013-10-04;5,6;48100;USA
2364842;The Ouija Experiment;2011;92 min;Horror;2011-05-06;3,6;1016;USA
2364897;The Disappointments Room;2015;;Drama, Thriller;;;;USA
2364949;Touchy Feely;2013;89 min;Drama;2014-03-01;5,3;2721;USA
2364953;True Skin;2012;6 min;Short, Sci-Fi;2012-10-10;6,7;254;USA
2364975;We Are the Best!;2013;102 min;Drama, Music;2014-06-20;7,2;6236;Sweden, Denmark
2365172;Kuryer na Vostok;1991;89 min;Action, Drama;1991-08-01;;;Russia, Soviet Union
2365879;Kid;2012;90 min;Drama;2013-01-16;6,7;284;Belgium, Netherlands, Germany
2366035;Yardbird;2012;13 min;Short;2012-05-16;7,4;191;Australia
2366308;Everything or Nothing;2012;98 min;Documentary;2012-10-05;7,6;1474;UK
2366450;Stories We Tell;2012;108 min;Documentary;2013-01-17;7,6;8279;Canada
2366572;Made in America;2013;;Documentary, Music;2014-07-11;4,7;453;USA
2366608;Lost River;2014;95 min;Drama, Fantasy, Mystery;2015-04-10;5,8;7547;USA
2366710;I Want to Look Like That Guy;2009;;Documentary;2009-06-25;7,6;103;USA
2367066;Lord of Tears;2013;100 min;Drama, Horror;2013-10-25;5,5;771;UK
2368056;Thank You a Lot;2014;85 min;Drama;2014-03-07;7,2;21;USA
2368182;Please Subscribe;2012;77 min;Documentary, Biography, Comedy;;6,2;322;USA
2368525;15 Years and One Day;2013;96 min;Drama;2013-06-07;5,8;524;Spain
2368527;Leaving on the 15th Spring;2013;114 min;Drama;2013-04-26;7,5;39;Japan
2368537;A Nanny's Revenge;2012;90 min;Crime, Mystery, Thriller;2012-10-20;5,2;155;Canada
2368553;Assault on Wall Street;2013;99 min;Action, Drama, Thriller;2013-07-30;6,1;15225;Canada, USA
